question_id,model,prompt_used,ai_answer_raw
Q24,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pemberian kontraseptif kepada mangsa rogol?,"Berdasarkan prinsip syarak dan pandangan hukum yang diamalkan di Malaysia, berikut adalah penjelasan mengenai pemberian kontraseptif (khususnya kontraseptif kecemasan atau Emergency Contraception) kepada mangsa rogol:

Keputusan: Harus / Diharuskan

Pemberian kontraseptif kepada mangsa rogol adalah diharuskan sebagai langkah pencegahan awal bagi mengelakkan kehamilan yang tidak diingini akibat jenayah tersebut.

Syarat-Syarat Pemberian  
1. Tujuan Pencegahan:
 Kontraseptif tersebut mestilah bertujuan untuk mencegah persenyawaan atau menghalang penempelan janin sebelum ia terbentuk (biasanya dalam tempoh 72 jam hingga 120 jam selepas kejadian). 
2. Keadaan Darurat:
Diberikan atas dasar darurat untuk menyelamatkan mangsa daripada kemudaratan yang lebih besar, iaitu trauma mental dan kesan sosial akibat hamil akibat dirogol. 
3. Pengesahan Perubatan:
Prosedur ini perlu dilakukan di bawah seliaan pakar perubatan di hospital sebagai sebahagian daripada protokol rawatan mangsa rogol (One Stop Crisis Centre - OSCC). 
4. Laporan Polis:
Walaupun pemberian rawatan kecemasan diutamakan, laporan polis biasanya diperlukan untuk melengkapkan prosedur perubatan dan perundangan kes rogol. 

Larangan 
Bukan Pengguguran:
Kontraseptif ini dilarang jika digunakan selepas disahkan berlakunya kehamilan (setelah janin menempel pada rahim), kerana fungsinya adalah untuk mencegah kehamilan, bukan menggugurkan janin yang sudah wujud (kecuali mengikut syarat pengguguran bawah 120 hari yang telah ditetapkan). 

Penyalahgunaan:
Dilarang membekalkan bahan ini secara sewenang-wenangnya tanpa melalui protokol pemeriksaan hospital yang sah bagi kes jenayah rogol. 

Kesimpulan  Islam mengharuskan pemberian ini berdasarkan kaedah fiqh ""Kemudaratan itu hendaklah dihilangkan"" (Al-Dharar Yuzal). Tindakan ini dianggap sebagai usaha proaktif untuk melindungi kebajikan, maruah, dan masa depan mangsa yang telah dizalimi.  Adakah anda ingin saya jelaskan perbezaan antara kontraseptif kecemasan dan pil pengguguran dari sudut pandangan perubatan dan syarak?"
Q24,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pemberian kontraseptif kepada mangsa rogol?,"Keputusan: DIHARUSKAN (Dalam Tempoh Awal dan Untuk Pencegahan Kehamilan)  

Pemberian kontraseptif kepada mangsa rogol adalah diharuskan, dengan syarat ia bertujuan mencegah persenyawaan sebelum berlaku kehamilan, dan bukan untuk menggugurkan kandungan yang telah terbentuk.

Perincian Hukum
1. Jika Diberikan Segera Selepas Rogol (Sebagai Pencegahan Kehamilan)  
DIHARUSKAN, jika:
Bertujuan menghalang persenyawaan (contohnya kontraseptif kecemasan yang berfungsi sebelum implantasi). 
Diberikan dalam tempoh awal selepas kejadian.
Tidak bertindak sebagai agen pengguguran selepas janin terbentuk.
Mendapat nasihat dan pengawasan perubatan.  Ini termasuk usaha mengelakkan kehamilan akibat jenayah yang tidak diingini dan bukan atas kehendak mangsa.
2. Jika Telah Berlaku Kehamilan
Tidak lagi dianggap kontraseptif, tetapi termasuk dalam hukum pengguguran kandungan, yang tertakluk kepada perincian hukum pengguguran (bersyarat sebelum 120 hari dan haram selepas 120 hari kecuali nyawa ibu terancam).  

Prinsip Syarak 
Mangsa rogol tidak menanggung dosa.
Mengelakkan mudarat psikologi dan fizikal yang berat.
Membezakan antara pencegahan persenyawaan dan pengguguran janin.

Larangan
Tidak dibenarkan jika bertujuan menggugurkan janin yang telah terbentuk.
Tidak dibenarkan jika digunakan untuk tujuan maksiat.

Kesimpulan
Hukum: DIHARUSKAN
Pemberian kontraseptif kepada mangsa rogol dibenarkan sebagai langkah pencegahan awal sebelum berlaku kehamilan, dengan syarat ia bukan bertujuan menggugurkan kandungan yang telah terbentuk. "
Q25,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum membekalkan kotraseptif kepada remaja berisiko tinggi?,"Keputusan: TIDAK DIHARUSKAN

Huraian Ringkas:
Membekalkan kontraseptif kepada remaja berisiko tinggi adalah tidak diharuskan kerana ia boleh dianggap sebagai membantu atau menggalakkan perbuatan zina yang diharamkan oleh syarak.

Sebab:  
1. Hubungan seksual di luar nikah adalah haram, maka menyediakan kemudahan untuk tujuan tersebut adalah dilarang. 
2. Bertentangan dengan prinsip menjaga agama dan keturunan (hifz al-din dan hifz al-nasl). 
3. Boleh memberi isyarat seolah-olah mengiktiraf atau meredai perlakuan maksiat. 

Larangan Berkaitan: 
Tidak dibenarkan pembekalan kontraseptif untuk tujuan hubungan luar nikah.
Tidak boleh dijadikan pendekatan pencegahan maksiat dengan cara yang bertentangan dengan hukum syarak. 

Ringkasnya:
Membekalkan kontraseptif kepada remaja berisiko tinggi adalah tidak diharuskan kerana ia berkait dengan pencegahan melalui cara yang bertentangan dengan prinsip syariah."
Q25,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum membekalkan kotraseptif kepada remaja berisiko tinggi?,"Berdasarkan prinsip syarak yang diamalkan di Malaysia dan garis panduan kesihatan reproduktif, hukum membekalkan kontraseptif kepada remaja berisiko tinggi (golongan remaja yang terdedah kepada aktiviti seks luar nikah atau mangsa sosial) adalah seperti berikut: 

Keputusan: Harus (Bersyarat)
Membekalkan kontraseptif kepada remaja berisiko tinggi adalah diharuskan hanya dalam keadaan tertentu bagi mengelakkan kemudaratan yang lebih besar (Mafsadah) seperti kehamilan luar nikah, pembuangan bayi, atau jangkitan penyakit kelamin (STI/HIV).

Syarat-Syarat Pembekalan  
1. Prinsip Menghilangkan Kemudaratan:
Pembekalan dibuat berdasarkan kaedah fiqh ""Memilih kemudaratan yang lebih ringan antara dua kemudaratan"" (Akhaf al-Dararain). Dalam hal ini, mencegah kehamilan luar nikah dianggap lebih ringan berbanding risiko pembuangan bayi atau kematian akibat pengguguran haram.
2. Penilaian Pakar:
Mestilah melalui penilaian teliti oleh pegawai perubatan atau pakar khidmat sosial untuk mengesahkan bahawa remaja tersebut berada dalam keadaan berisiko tinggi yang mendesak. 
3. Khidmat Kaunseling Wajib:
Pembekalan tidak boleh dilakukan secara ""serah dan lepas"". Ia mestilah disertakan dengan sesi kaunseling moral, agama, dan kesihatan bagi menggalakkan remaja tersebut meninggalkan gaya hidup berisiko. 
4. Melalui Saluran Rasmi:
Hanya boleh dilakukan oleh pihak bertauliah (seperti klinik kerajaan atau pusat khidmat remaja yang diiktiraf) dan bukan dibekalkan secara bebas untuk tujuan komersial.  
Larangan 
Bukan untuk Menggalakkan Zina:
Haram membekalkan kontraseptif jika tujuannya adalah untuk mempermudah atau menggalakkan aktiviti seks bebas dalam kalangan remaja.

Tanpa Pemantauan:
Dilarang membekalkan bahan tersebut tanpa pemantauan kesihatan dan sokongan psikososial yang berterusan. 

Kerahsiaan Mutlak vs Tanggungjawab:
Walaupun privasi pesakit dijaga, dalam kes melibatkan remaja bawah umur, pihak perubatan tertakluk kepada undang-undang (seperti Akta Kanak-kanak) sekiranya terdapat unsur jenayah atau penganiayaan.

Kesimpulan  
Keharusan ini bersifat penyelesaian kecemasan (Exceptional Case) bagi melindungi kebajikan mangsa dan masyarakat, bukannya satu lesen umum untuk menghalalkan pergaulan bebas.  Adakah anda ingin saya jelaskan lebih lanjut mengenai peranan kaunseling syarie dalam mengendalikan kes remaja berisiko tinggi di Malaysia?"
Q25,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum membekalkan kotraseptif kepada remaja berisiko tinggi?," Keputusan: HARAM  
Membekalkan kontraseptif kepada remaja berisiko tinggi yang belum berkahwin adalah haram. 

Sebab Pengharaman  
1. Membuka ruang kepada zina
Remaja yang belum berkahwin tidak diharuskan melakukan hubungan seksual. Membekalkan kontraseptif boleh menjadi galakan atau kemudahan kepada perlakuan maksiat.  
2. Bercanggah dengan prinsip (menutup jalan kepada maksiat)
Islam bukan sahaja melarang zina, tetapi juga segala perkara yang membawa kepadanya.  
3. Kontraseptif diharuskan hanya dalam konteks perkahwinan yang sah
Keharusan penggunaan kontraseptif adalah untuk pasangan suami isteri dalam perancangan keluarga, bukan untuk hubungan luar nikah. 

Larangan
Tidak dibenarkan membekalkan kontraseptif kepada remaja belum berkahwin untuk tujuan hubungan seksual. 
Tidak boleh atas alasan pencegahan sosial jika secara langsung memudahkan maksiat.

Kesimpulan
Hukum: HARAM
Membekalkan kontraseptif kepada remaja berisiko tinggi yang belum berkahwin tidak diharuskan kerana ia membuka ruang kepada zina dan bercanggah dengan prinsip menjaga kehormatan serta keturunan. "
Q26,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penggunaan kondom untuk mencegah HIV/AIDS?,"Keputusan: BERSYARAT

Huraian Ringkas:

 Penggunaan kondom untuk mencegah HIV/AIDS adalah diharuskan secara bersyarat dalam konteks hubungan suami isteri yang sah, atas dasar menjaga nyawa dan mengelakkan mudarat.  

Diharuskan – Bersyarat:  
1. Digunakan dalam perkahwinan yang sah. 
2. Salah seorang pasangan dijangkiti atau berisiko tinggi HIV/AIDS. 
3. Bertujuan mencegah penularan penyakit, bukan menolak zuriat secara mutlak. 
4. Mendapat nasihat dan penilaian pegawai atau pakar perubatan. 
5. Tidak memudaratkan kesihatan. 

Haram:  
1. Jika digunakan untuk tujuan hubungan seksual di luar nikah. 
2. Jika bertujuan menggalakkan maksiat. 
3. Jika bertujuan memutuskan zuriat secara kekal tanpa alasan syarie.

Ringkasnya:
Penggunaan kondom untuk mencegah HIV/AIDS adalah bersyarat, diharuskan dalam perkahwinan yang sah bagi mencegah mudarat penyakit, tetapi haram jika digunakan untuk tujuan maksiat."
Q26,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penggunaan kondom untuk mencegah HIV/AIDS?,"Berdasarkan prinsip syarak dan keputusan yang selaras dengan pandangan pakar perubatan serta pihak berkuasa agama di Malaysia, berikut adalah penjelasan mengenai hukum penggunaan kondom bagi mencegah jangkitan HIV/AIDS:

Keputusan:
Harus (Bersyarat)
Penggunaan kondom bagi tujuan mencegah penularan jangkitan HIV/AIDS adalah diharuskan dalam situasi tertentu bagi melindungi nyawa dan kesihatan. 

Syarat-Syarat Penggunaan  
1. Pasangan Suami Isteri yang Sah:
Penggunaan diharuskan bagi pasangan berkahwin di mana salah seorang (atau kedua-duanya) adalah pembawa HIV/AIDS untuk mengelakkan jangkitan kepada pasangan yang sihat atau jangkitan silang (cross-infection). 

2. Perlindungan Nyawa (Hifz al-Nafs):
Diharuskan atas dasar menjaga nyawa, yang merupakan salah satu daripada lima maqasid syariah (tujuan agama). 

3. Pencegahan kepada Janin:
Digunakan untuk mengurangkan risiko penularan virus kepada janin yang bakal dikandung jika kehamilan berlaku. 

4. Tujuan Perubatan:
Penggunaannya mestilah berdasarkan nasihat pakar perubatan sebagai sebahagian daripada protokol rawatan dan pencegahan penyakit berjangkit.

Larangan
Haram (Zina):
Penggunaan kondom tetap tidak menghalalkan hubungan seks luar nikah. Penggunaannya oleh individu yang tidak berkahwin bagi tujuan berzina adalah dilarang kerana zina itu sendiri adalah dosa besar.

Haram (Tujuan Maksiat):
Tidak boleh digunakan sebagai alasan untuk mempermudah pergaulan bebas atau aktiviti maksiat atas alasan ""seks selamat"". 

Bukan Pemandulan:
Tidak boleh digunakan dengan niat untuk memandulkan diri secara kekal tanpa sebab perubatan yang mendesak.  

Asas Kaedah Fiqh  Keharusan ini bersandarkan kepada kaedah: 
""Kemudaratan itu hendaklah dihilangkan"" dan ""Apabila berkumpul dua kemudaratan, maka pilihlah kemudaratan yang paling ringan."" 
Dalam konteks ini, mencegah jangkitan penyakit maut (HIV/AIDS) adalah lebih utama daripada larangan menggunakan alat pencegah kehamilan dalam perkahwinan.  Adakah anda ingin saya jelaskan lebih lanjut mengenai panduan syarak bagi pasangan yang ingin mendapatkan zuriat walaupun salah seorang adalah pembawa HIV?"
Q26,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penggunaan kondom untuk mencegah HIV/AIDS?,"Keputusan: BERSYARAT  
Hukum penggunaan kondom untuk mencegah HIV/AIDS adalah bersyarat, bergantung kepada konteks penggunaannya.

1. Jika Digunakan Oleh Pasangan Suami Isteri Yang Sah 
DIHARUSKAN, jika: 
Salah seorang pasangan dijangkiti HIV/AIDS.
Bertujuan mencegah penularan jangkitan kepada pasangan.
Digunakan dalam hubungan perkahwinan yang sah.
Tidak membawa mudarat yang lebih besar.  Ini selaras dengan prinsip: 
Menjaga nyawa (al-nafs)
Mengelakkan mudarat yang lebih besar 

2. Jika Digunakan Untuk Hubungan Luar Nikah  
HARAM, jika:
Digunakan dalam hubungan zina atau maksiat.
Bertujuan memudahkan perbuatan yang diharamkan.  Islam tidak mengharuskan sesuatu yang menjadi alat kepada perbuatan haram. 

Kesimpulan
Hukum: BERSYARAT
Dalam perkahwinan yang sah untuk mencegah penularan HIV/AIDS: Diharuskan. 
Untuk hubungan luar nikah: Haram.  Penggunaan tersebut dinilai berdasarkan tujuan dan konteks, selaras dengan prinsip menjaga nyawa dan menutup jalan kepada maksiat.  "
Q27,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum menggugurkan janin yang menghidap penyakit genetik serius?,"Keputusan: BERSYARAT

Huraian Ringkas:
Menggugurkan janin yang menghidap penyakit genetik serius tidak dibenarkan secara umum, namun boleh dipertimbangkan secara bersyarat sebelum 120 hari (sebelum peniupan roh) tertakluk kepada ketetapan syarak dan pengesahan perubatan.

Diharuskan (Sebelum 120 Hari) – Bersyarat:  
1. Usia kandungan belum mencapai 120 hari (empat bulan) 
2. Penyakit genetik tersebut adalah serius, tidak boleh dirawat dan memberi kesan berat sepanjang hayat. 
3. Disahkan oleh pakar perubatan yang berkelayakan. 
4. Terdapat kemudaratan yang jelas kepada ibu atau janin. 
5. Keputusan dibuat untuk mengelakkan mudarat yang lebih besar. 

Haram:  
1. Jika kandungan telah melebihi 120 hari, kecuali jika nyawa ibu terancam. 
2. Jika penyakit adalah ringan atau masih boleh dirawat. 
3. Jika tiada pengesahan perubatan yang jelas.

Ringkasnya:
Pengguguran janin yang menghidap penyakit genetik serius adalah bersyarat, boleh dipertimbangkan sebelum 120 hari dengan pengesahan pakar dan kecacatan yang serius. Selepas 120 hari, ia haram kecuali untuk menyelamatkan nyawa ibu."
Q27,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum menggugurkan janin yang menghidap penyakit genetik serius?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (MKI), hukum menggugurkan janin yang menghidap penyakit genetik serius adalah seperti berikut:

Keputusan:
Harus (Bersyarat)
Menggugurkan janin yang disahkan menghidap penyakit genetik yang serius adalah diharuskan sekiranya ia memenuhi kriteria tempoh kandungan dan tahap keterukan penyakit yang ditetapkan oleh syarak. 

Syarat-Syarat Pengguguran  
1. Tempoh Kehamilan:
Pengguguran hanya dibenarkan jika usia kandungan belum mencapai 120 hari (sebelum ditiupkan roh). 
Jika usia kandungan telah melebihi 120 hari, hukumnya menjadi Haram, kecuali jika kecacatan tersebut turut mengancam nyawa ibu.   

2. Tahap Keterukan Penyakit:
Penyakit genetik tersebut mestilah bersifat sangat serius (seperti Thalassemia Major, Tay-Sachs, atau kecacatan kromosom yang parah) yang diyakini akan menyebabkan bayi tidak dapat hidup lama selepas lahir atau menderita seumur hidup secara luar biasa.
Kecacatan tersebut mestilah sukar dirawat atau tidak mempunyai ubat yang dapat memulihkannya.
   
3. Pengesahan Pakar Perubatan:
Mestilah disahkan oleh sekurang-kurangnya dua orang pakar perubatan yang bertauliah dan amanah.
Pakar perlu memberikan laporan klinikal yang jelas bahawa janin tersebut mempunyai kualiti hidup yang sangat rendah atau kecacatan yang membahayakan.   

4. Persetujuan Ibu Bapa:
Keputusan pengguguran mestilah dipersetujui oleh pasangan suami isteri setelah mendapat penerangan lengkap mengenai risiko dan implikasi daripada pakar perubatan.  

Larangan
Dilarang menggugurkan kandungan selepas 120 hari semata-mata kerana penyakit genetik jika ia tidak mengancam nyawa ibu, kerana pada tahap ini janin sudah dianggap nyawa yang sempurna

Dilarang melakukan pengguguran bagi penyakit genetik yang dikategorikan sebagai ""ringan"" atau ""sederhana"" (masih boleh hidup dengan bantuan perubatan rutin). 

Dilarang melakukan prosedur ini di klinik atau pusat yang tidak mendapat kebenaran rasmi daripada Kementerian Kesihatan Malaysia (KKM). 

Kesimpulan  Keharusan ini diberikan berdasarkan kaedah fiqh untuk  mengelakkan kesulitan yang luar biasa (Raf’u al-Haraj) kepada bayi dan keluarga, selagi ia dilakukan sebelum roh ditiupkan ke dalam janin.  Adakah anda ingin saya jelaskan lebih lanjut mengenai senarai penyakit genetik yang biasanya dikategorikan sebagai ""serius"" oleh pihak berkuasa perubatan di Malaysia?"
Q27,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum menggugurkan janin yang menghidap penyakit genetik serius?,"Keputusan: BERSYARAT  

Hukum menggugurkan janin yang menghidap penyakit genetik serius adalah bersyarat, bergantung kepada usia kandungan dan tahap penyakit.

Perincian Hukum
1.  Sebelum 120 Hari (Sebelum Peniupan Roh)
Diharuskan secara bersyarat, jika: 
Penyakit genetik tersebut serius, berat dan tidak boleh dirawat. 
Disahkan oleh pakar perubatan yang dipercayai.
Dijangka menyebabkan penderitaan yang sangat berat kepada bayi dan keluarga.
Keputusan dibuat berdasarkan penilaian perubatan yang jelas, bukan sangkaan.  
Namun:
Tidak diharuskan jika penyakit ringan atau masih boleh dirawat.
Tidak boleh dibuat atas alasan kebimbangan biasa atau faktor sosial semata-mata. 

 2.  Selepas 120 Hari (Selepas Peniupan Roh) HARAM, kecuali: 
Jika kehamilan tersebut mengancam nyawa ibu dan disahkan oleh pakar perubatan.  Walaupun janin mengalami penyakit genetik serius:
Tidak dibenarkan menggugurkan kandungan selepas 120 hari jika tiada ancaman nyawa ibu.  

Prinsip Syarak 
Janin adalah nyawa yang dihormati.
Selepas 120 hari, janin dianggap telah ditiup roh. 
Penjagaan nyawa ( al-nafs) dan pertimbangan mudarat diambil kira sebelum 120 hari.  

Kesimpulan
Hukum: BERSYARAT
Sebelum 120 hari: Diharuskan jika penyakit genetik serius dan disahkan pakar. 
Selepas 120 hari: Haram kecuali jika nyawa ibu terancam.  
Keputusan mesti dibuat dengan berhati-hati berdasarkan pengesahan pakar perubatan dan pertimbangan syarak yang teliti. "
